course_code,course_title,course_teacher,link,fas_code,unique_code
ENG-SCI 24,Flavor Molecules of Food Fermentation: Exploration and Inquiry 001,Sorensen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3c0bf240d31b18fbdfd510eebbd11fe8f4cdeb456d72019bf81c75d851740da0097e1102e60633f248b8155895f0c023&ReportType=2&regl=en-US,FAS-156947-2242-1-1-001,FAS-156947-2242-1-1-001(Sorensen)
ENG-SCI 50,Introduction to Electrical Engineering 001,Loncar,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=675fec71dbed2971e75f8f218fb01f98ace543ddca716fab825b964253bda6761da45b1b5a68bfcafaac6578e43c0dd1&ReportType=2&regl=en-US,FAS-140008-2242-1-1-001,FAS-140008-2242-1-1-001(Loncar)
ENG-SCI 51,Computer-Aided Machine Design 001,Hasanov,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7ea9ec1709c35a670788e034807dfb824980022d8f6c62b7b0d59a81bfd4cf1d5dc7b3074c2c1c32e6eb510f9dda9371&ReportType=2&regl=en-US,FAS-148434-2242-1-1-001,FAS-148434-2242-1-1-001(Hasanov)
ENG-SCI 94,Entrepreneurship and Innovation: Practical and Academic Insights 001,Clay,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=da6398b60820e832920f3c8c2c168daf7ecf0ce17aef31f7c0935de919d1c7fba018f30da08ac171701b7fb746a8b994&ReportType=2&regl=en-US,FAS-217639-2242-1-1-001,FAS-217639-2242-1-1-001(Clay)
ENG-SCI 94,Entrepreneurship and Innovation: Practical and Academic Insights 001,Lerner,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ea6ce2e00b44cb4b4cd7afbb21b4b7a846684c2694d6941f6c0b61e6db4787e1a8960f76d23786c6525ecd076fc6bf6a&ReportType=2&regl=en-US,FAS-217639-2242-1-1-001,FAS-217639-2242-1-1-001(Lerner)
ENG-SCI 94,Entrepreneurship and Innovation: Practical and Academic Insights 003,Bennett,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=abe5d524a3e9022adeddd84ceb47bf494798ac56552a0b247759c15c44e9f8606dba59f41a20c53f1457fad5cc818694&ReportType=2&regl=en-US,FAS-217639-2242-1-1-003,FAS-217639-2242-1-1-003(Bennett)
ENG-SCI 94,Entrepreneurship and Innovation: Practical and Academic Insights 003,Rascoff,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=44a9f73cd9696772cfa5262437a6b5cf8c399fa7abca058919d59e0490af11be2a40156949b30750af9634a33f5eb286&ReportType=2&regl=en-US,FAS-217639-2242-1-1-003,FAS-217639-2242-1-1-003(Rascoff)
ENG-SCI 95R,Startup R & D 001,Bottino,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bd9bb4d1078425c6da3bbc51bbbeb6a791cb6334c77de89d073cc1ee999cd56ca8e5d6389317c4c350904fa0d589d16a&ReportType=2&regl=en-US,FAS-109272-2242-1-1-001,FAS-109272-2242-1-1-001(Bottino)
ENG-SCI 96,Engineering Problem Solving and Design Project 001,Lombardo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b3389bb1d6365d2ccade928df1113a9107f4c5cde27aac6fdbbaf0f9b4b8a9627737f2c6032e8b4b0f76adbfce823486&ReportType=2&regl=en-US,FAS-144983-2242-1-1-001,FAS-144983-2242-1-1-001(Lombardo)
ENG-SCI 96,Engineering Problem Solving and Design Project 001,Wei,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0e2ef0dce7a5bc68f89d3091ec73b8feb301a25771174c1b6aab536c04189fa37f76d419233cdd24fd5e427bfae6c682&ReportType=2&regl=en-US,FAS-144983-2242-1-1-001,FAS-144983-2242-1-1-001(Wei)
ENG-SCI 96,Engineering Problem Solving and Design Project 002,Habbal,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1895ff3f057d2817d5264ede47bc0373597555908bcf2e7e9bd5b0b6b182288c36ea8bc8743665d531b8e2c488b144bb&ReportType=2&regl=en-US,FAS-144983-2242-1-1-002,FAS-144983-2242-1-1-002(Habbal)
ENG-SCI 96,Engineering Problem Solving and Design Project 002,Mitragotri,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a0f4ada3c3625b90a542db2f7152c9c583117a938a02b6c632494be4638a92e91e220704f8b19d98568e801fba03c69c&ReportType=2&regl=en-US,FAS-144983-2242-1-1-002,FAS-144983-2242-1-1-002(Mitragotri)
ENG-SCI 100HFB,Engineering Design Projects 001,Bertoldi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e2101f32951594b0b929c92c976f8a7f3f691e32b5e5a4bf9dc5399a7f312ced9f10f6e429bcfa28268548d9c0974a80&ReportType=2&regl=en-US,FAS-160553-2242-1-1-001,FAS-160553-2242-1-1-001(Bertoldi)
ENG-SCI 100HFB,Engineering Design Projects 001,Brown,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=56462fde03b512420d693d0fcb7d365c903bd9d9ee6bb25789515aa2ebd1a81262adb0332abe1b75dbb750a375d67f38&ReportType=2&regl=en-US,FAS-160553-2242-1-1-001,FAS-160553-2242-1-1-001(Brown)
ENG-SCI 100HFB,Engineering Design Projects 001,Chalah,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7b4c44951f99d0fe72d8b0be33d90f1d36ca81f3f8d71e3355549c12d45311fe4fd4b3832258823e6aa73c7f87d25720&ReportType=2&regl=en-US,FAS-160553-2242-1-1-001,FAS-160553-2242-1-1-001(Chalah)
ENG-SCI 100HFB,Engineering Design Projects 001,Gomez,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6affd1b6732c2c5f916a235ee49c0c18124311e8b6e8ea7b084d5e15b0b4e9a1006cc67deabeb612c79d73908bd95c59&ReportType=2&regl=en-US,FAS-160553-2242-1-1-001,FAS-160553-2242-1-1-001(Gomez)
ENG-SCI 100HFB,Engineering Design Projects 001,Hancock,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9cc83fd8ab5affee83ea9836c9a345308ef72f19eb9d334340da224146c51a3df74ce7e50b6ec6ca48f2d89b20a4d0ef&ReportType=2&regl=en-US,FAS-160553-2242-1-1-001,FAS-160553-2242-1-1-001(Hancock)
ENG-SCI 100HFB,Engineering Design Projects 001,Hasanov,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d5d9a678fa24eaff35da74698614d8af31b4dcc7aee8ecebfe87949e17e5ec1399e7ef3a6915cef6e7b3824833ec3cf2&ReportType=2&regl=en-US,FAS-160553-2242-1-1-001,FAS-160553-2242-1-1-001(Hasanov)
ENG-SCI 100HFB,Engineering Design Projects 001,Kristant,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=41f3551386f431e169a6b6f4f65dd9cdb2938a07ec12ca4daa28ba52b5b7a6e693a3aaee55f941d789b86d0698ce9a9f&ReportType=2&regl=en-US,FAS-160553-2242-1-1-001,FAS-160553-2242-1-1-001(Kristant)
ENG-SCI 100HFB,Engineering Design Projects 001,Lombardo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eb45f1f1e414077fc65732baac73dc001e6cddd8c9ffc8ddd4b39a9585b12d9e9e80021575a70b44861309bfb7551982&ReportType=2&regl=en-US,FAS-160553-2242-1-1-001,FAS-160553-2242-1-1-001(Lombardo)
ENG-SCI 100HFB,Engineering Design Projects 001,Souri,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c36ac36a311c84be4c1c19c737f2669f2f8db2b54205bb632ee7a196f3650bdccf419a69ea48391095ea7dfe50fb85e7&ReportType=2&regl=en-US,FAS-160553-2242-1-1-001,FAS-160553-2242-1-1-001(Souri)
ENG-SCI 100HFB,Engineering Design Projects 001,Yoon,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d22ea2329e988666c5a71d26e8c04b2417dd1d747b8c28eae203735030268c93de0682ab4549109cff035a7e5104b187&ReportType=2&regl=en-US,FAS-160553-2242-1-1-001,FAS-160553-2242-1-1-001(Yoon)
ENG-SCI 105HFR,Humanitarian Design Projects 001,Lombardo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2591de138b4d677438b83560d62c81791d5fc45e74ae617d7013af1dacd8293956a0bcfadff6a5e995798569ad35b455&ReportType=2&regl=en-US,FAS-208045-2242-1-1-001,FAS-208045-2242-1-1-001(Lombardo)
ENG-SCI 112,Thermodynamics 001,Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ea80d481fe15e6d134ae7aebccfcb08675d84007ea27598427b5235243be62316ec249c37497ceeaf9914d112d00ccc6&ReportType=2&regl=en-US,FAS-160454-2242-1-1-001,FAS-160454-2242-1-1-001(Martin)
ENG-SCI 115,Mathematical Modeling 001,Brenner,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bb494355949a3b2d5da8e95e29d56c80333cf56a5d606349a36ce71b307ccd4dd48d9fca84e01f99ca85a8e7a17751e9&ReportType=2&regl=en-US,FAS-156427-2242-1-1-001,FAS-156427-2242-1-1-001(Brenner)
ENG-SCI 120,Introduction to the Mechanics of Solids 001,Vlassak,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f837f8b67c9012fc68a26849edfcd1250dc3fe3d17311baccdf4a2027274d8dba738546288641b8db8d9ff8ddcac694c&ReportType=2&regl=en-US,FAS-131270-2242-1-1-001,FAS-131270-2242-1-1-001(Vlassak)
ENG-SCI 123,Introduction to Fluid Mechanics and Transport Processes 001,Schiffer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e4ab0209e18dd3abf941b852209e49585d4e641112a20b80a311d7dca0891f67e851e3b1343db77ae85a13dc78871817&ReportType=2&regl=en-US,FAS-144952-2242-1-1-001,FAS-144952-2242-1-1-001(Schiffer)
ENG-SCI 128,Computational Solid and Structural Mechanics 001,Bertoldi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2a4d1e4b6f34757d915109941d2b083a6edb76a26afb4b64b3d00fcf304d1416aef0f008df51c2241b2a0f5d7e6ba2f3&ReportType=2&regl=en-US,FAS-133525-2242-1-1-001,FAS-133525-2242-1-1-001(Bertoldi)
ENG-SCI 138,"Computing, Spatial Design, and Human Values 001",Haridis,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=699c60baa2fabbd58633a7ac8499cb5f50160006853c7a4d79f07e9e5bc862c52bbee571829ee15f1ae71c2ffdc6afc2&ReportType=2&regl=en-US,FAS-224027-2242-1-1-001,FAS-224027-2242-1-1-001(Haridis)
ENG-SCI 143,Computer Vision 001,Zickler,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e48549fcd7b080c115f2b3c6ef979e86e72eba77f696777d481a6cc225264ac896bcc16a6f419df00a810dd7acc40a8f&ReportType=2&regl=en-US,FAS-216372-2242-1-1-001,FAS-216372-2242-1-1-001(Zickler)
ENG-SCI 150,Probability with Engineering Applications 001,Lu,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=52ff4fa8c83c54b1ecafbf0d8178af0e73c26d87dd13b1c39a878a458539a0768a9211b1fce97c1e1ed2b62c130c2ea2&ReportType=2&regl=en-US,FAS-116859-2242-1-1-001,FAS-116859-2242-1-1-001(Lu)
ENG-SCI 151,Applied Electromagnetism 001,Hu,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=74d979abc79d5de64577887e56222f25fb1e1d7d68b1e99a5a311dfccb1a3e23acdd1b85959053fe1b0fa7b2befb3f91&ReportType=2&regl=en-US,FAS-143005-2242-1-1-001,FAS-143005-2242-1-1-001(Hu)
ENG-SCI 156,Signals and Communications 001,Calmon,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=92c7075174524f1613ea37974d448a2921726323854ff9736b045682aa7ce5aa60ce8f3f958f9a8ffa5e1ff31082eafd&ReportType=2&regl=en-US,FAS-148148-2242-1-1-001,FAS-148148-2242-1-1-001(Calmon)
ENG-SCI 177,Microfabrication Laboratory 001,Yang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c274523ee7ef20a7bc94822b1c210ad92d02a3380a6b01942a74143f3f12654589fe6b1c33bb52f9f41129bb16867078&ReportType=2&regl=en-US,FAS-109356-2242-1-1-001,FAS-109356-2242-1-1-001(Yang)
ENG-SCI 183,Introduction to Heat Transfer 001,Spaepen,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fd8d4432caa840cf5294805e958c1bf1e5cb18e0e80c4ee9fd8d6b072f1dd0dd6988f8c619850f4dc1a327fb20d67742&ReportType=2&regl=en-US,FAS-108871-2242-1-1-001,FAS-108871-2242-1-1-001(Spaepen)
ENG-SCI 190,Introduction to Materials Science and Engineering 001,Li,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=103f7cc2ffeb06e388bee9dbd8496421e82b0b36d92504f204429a10fee8fbc3d12e84d840b1836b23979d0a6c9e64a9&ReportType=2&regl=en-US,FAS-143870-2242-1-1-001,FAS-143870-2242-1-1-001(Li)
ENG-SCI 193,Aero-space Materials 001,Clarke,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=244c661da0127e03b118301b2db7bd2a5f362ee5a9960733eecc31da59c6a2367c4ca69d1c6da657c6547016bc524c9e&ReportType=2&regl=en-US,FAS-224010-2242-1-1-001,FAS-224010-2242-1-1-001(Clarke)
ENG-SCI 195,Using First Principles to Reverse-engineer Complex Biological Systems 001,Cluzel,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=06205978160c863f807d19017395ff984372cc593f027f0be1e40e34a5b8e088974ede6f0863376baa41827d4481b65e&ReportType=2&regl=en-US,FAS-224021-2242-1-1-001,FAS-224021-2242-1-1-001(Cluzel)
ENG-SCI 201,Decision Theory 001,Ba,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7827d9945a6f633b2ae258c029b15f64b61053c03c4c6ee4da7ce37a31b6dc9d1024663c4bbf937e3e32cd9276a08ad3&ReportType=2&regl=en-US,FAS-131407-2242-1-1-001,FAS-131407-2242-1-1-001(Ba)
ENG-SCI 202,"Learning, Estimation, and Control of Dynamical Systems 001",Li,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ad24f1c5b52e966015e2241b34cd0e2290d2a8f3d5dc9ec19ba11452b912457a6974abe8efa91bc935f19a21c3a4c1a7&ReportType=2&regl=en-US,FAS-142254-2242-1-1-001,FAS-142254-2242-1-1-001(Li)
ENG-SCI 227,Medical Device Design 001,Srinivasan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dbc556a6ed944dd4e860cba7438c2377d31f679cf824bd4917272ad97d29d9272db77c57f8766af298b5f7346b25c6f8&ReportType=2&regl=en-US,FAS-127639-2242-1-1-001,FAS-127639-2242-1-1-001(Srinivasan)
ENG-SCI 227,Medical Device Design 001,Walsh,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f0d3e29dbf92ab23028128c2bb3ef71952a40269f63f6625439793a14d5d0933e9b59c8629e2ee0078f6ba3303846e2b&ReportType=2&regl=en-US,FAS-127639-2242-1-1-001,FAS-127639-2242-1-1-001(Walsh)
ENG-SCI 228,Computational Solid and Structural Mechanics 001,Bertoldi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2a4d1e4b6f34757d915109941d2b083a6edb76a26afb4b64b3d00fcf304d1416aef0f008df51c2241b2a0f5d7e6ba2f3&ReportType=2&regl=en-US,FAS-214512-2242-1-1-001,FAS-214512-2242-1-1-001(Bertoldi)
ENG-SCI 230,Advanced Tissue Engineering 001,Mooney,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2b8b6473381e1b40f0ccaa9697ff0d5e85311200eca381a0d23370e735f41cf2958a648b7f920a2dca8f07b21af40d5b&ReportType=2&regl=en-US,FAS-119260-2242-1-1-001,FAS-119260-2242-1-1-001(Mooney)
ENG-SCI 249,Advanced Neural Control of Movement 001,Smith,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c96017317a2998c8f9d321c55372fe4317d1d5d0503937af3c28e4a44e64ab3138980ca20f3150049a8ed3d32fe97e0d&ReportType=2&regl=en-US,FAS-122342-2242-1-1-001,FAS-122342-2242-1-1-001(Smith)
ENG-SCI 256,Informal Robotics 001,Hoberman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2703f060e6726e44582312ffd7510fc206067f1d62b0ffc4e8dd9bb2a1f6dedb67fe96339d2efaa387d08e2c6de2417c&ReportType=2&regl=en-US,FAS-156726-2242-1-1-001,FAS-156726-2242-1-1-001(Hoberman)
ENG-SCI 257,Semidefinite Optimization and Relaxation 001,Yang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d31626af3a2450149f234e4732de19504a1f2c1a08ba59557810749fbda44122444ba78580d30f8bff577cee8ee0a4cd&ReportType=2&regl=en-US,FAS-223997-2242-1-1-001,FAS-223997-2242-1-1-001(Yang)
ENG-SCI 258,Introduction to Bioelectronics 001,Liu,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2cf6f801a98171fa8a039280b99df7eed1934f55b429071b2962556e55f7eaaa9419559902ffe329e49f07734a140d3f&ReportType=2&regl=en-US,FAS-215116-2242-1-1-001,FAS-215116-2242-1-1-001(Liu)
ENG-SCI 273,Optics and Photonics 001,Capasso,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8a799aa0247ff9db7a3918dc3de807df79e0b688ec14a095e08a00e728c93e20d872185246c01bf17826bf2b4ec436d1&ReportType=2&regl=en-US,FAS-123351-2242-1-1-001,FAS-123351-2242-1-1-001(Capasso)
ENG-SCI 277,Microfabrication Laboratory 001,Yang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c274523ee7ef20a7bc94822b1c210ad92d02a3380a6b01942a74143f3f12654589fe6b1c33bb52f9f41129bb16867078&ReportType=2&regl=en-US,FAS-109357-2242-1-1-001,FAS-109357-2242-1-1-001(Yang)
ENG-SCI 292B,Launch Lab/Capstone 2 001,Maccormack,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=586f8425ad87854f78dee867b00c2bb42317fa553432b627ebdabf8cb0efb3539d1cb2ab0a0ac053ac8b7d66fa469c08&ReportType=2&regl=en-US,FAS-214580-2242-1-1-001,FAS-214580-2242-1-1-001(Maccormack)
ENG-SCI 292B,Launch Lab/Capstone 2 001,Wilcox,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0e523f15c431d143f89d66157b7552fd9adcbae7ee2a12d5a7a6249d9bb409e2214d1822d035864ffa91cec94e1b1da7&ReportType=2&regl=en-US,FAS-214580-2242-1-1-001,FAS-214580-2242-1-1-001(Wilcox)
ENG-SCI 297,Professional Writing for Scientists and Engineers 001,Smith,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2679f5a123c6f3e642d655ae4fa541f35e6d29780bc1fd19f309f3ca5fd7c7ca348fa2a742ecae8461d5455fb19ccad7&ReportType=2&regl=en-US,FAS-207614-2242-1-1-001,FAS-207614-2242-1-1-001(Smith)
ENG-SCI 298R,"Political Economy of the Global Semiconductor Industry: Technology, Markets and Policy 001",Yang,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b515d392acd7a4e49d0435706bcdaa93d3c8fa114b71c5e092fcb015c08979d58a46231633cffd1c1b736356a91144e8&ReportType=2&regl=en-US,FAS-107995-2242-1-1-001,FAS-107995-2242-1-1-001(Yang)
ENGLISH CAFR,CAFR: Advanced Fiction Workshop: Writing this Present Life 001,Messud,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=997904c06ab6a3fe816b0eda1e37ae4ec799fd61609688a74a0081c222f97db80fc071ffcb437e1361c2f99abdd4f201&ReportType=2&regl=en-US,FAS-160953-2242-1-1-001,FAS-160953-2242-1-1-001(Messud)
ENGLISH CALR,Advanced Screenwriting: Workshop 001,Syeed,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=25bcd7df623ec8165c39d4975b8c550baf96cad01d6b3ebbfd2302d4fb72b1364de2d748715821c190e44cefba7882bf&ReportType=2&regl=en-US,FAS-123934-2242-1-1-001,FAS-123934-2242-1-1-001(Syeed)
ENGLISH CBW,Fiction Workshop: Bending Worlds 001,van den Berg,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=72169668a744dade8f3d1cf2789dcc8645e363572e81df67581a1befdc5c6536cd0937f956d22cd387b87930b3a94a5a&ReportType=2&regl=en-US,FAS-222529-2242-1-1-001,FAS-222529-2242-1-1-001(van den Berg)
ENGLISH CCDP,"Found Poems, Erasures and Other Adventures in Documentary Poetry 001",Smith,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=823fc5c1fd019b709b2e82be75458bc01949685fec55b18d8cb229f6728ffcd773ec54072044761f84a6fafe2ab2d0d8&ReportType=2&regl=en-US,FAS-218757-2242-1-1-001,FAS-218757-2242-1-1-001(Smith)
ENGLISH CCFS,Fiction Workshop 001,Cole,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=696c9d54fb9738e6a775957ddd2a6650b0e9fcd578e6c665bc0345196366b34836795b860c0b492e7a7e5dfa7b86859e&ReportType=2&regl=en-US,FAS-220137-2242-1-1-001,FAS-220137-2242-1-1-001(Cole)
ENGLISH CCSS,Fiction Workshop: The Art of the Short Story 001,van den Berg,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=202b177f79c94e7476b75cfdbe36e4bd3761ea95059ee16ddf3d3121a185117c91e6c7630c1d92613f20c62733719332&ReportType=2&regl=en-US,FAS-222516-2242-1-1-001,FAS-222516-2242-1-1-001(van den Berg)
ENGLISH CFF,From Fact to Fiction: Finding & Shaping a Story: Workshop 001,Messud,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=41397d0eaf6bb8e7edaa67c58fa3f8b0ea9b3108c0e84a806d4d34de0bf90fbcd0c478b05b678ec28c50e447179eecd8&ReportType=2&regl=en-US,FAS-216347-2242-1-1-001,FAS-216347-2242-1-1-001(Messud)
ENGLISH CGOT,The Other 001,Ghansah,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0c89e1c4a92f2325e30a7001d0e518bef7e88a2038351bd3e97c81ef2b5e9be370b990ecc1ca3368de0b83681bf6f7ca&ReportType=2&regl=en-US,FAS-222799-2242-1-1-001,FAS-222799-2242-1-1-001(Ghansah)
ENGLISH CHSK,Playwriting Workshop: Writing Plays in the 21st Century 001,Schreck,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1de83e2ccbdcaa4882b2349fed55fb84af9f46b424a81e9118f2d5ffeef950bb4fc741e2ccbe6b7da21f44bd5dd30a21&ReportType=2&regl=en-US,FAS-224036-2242-1-1-001,FAS-224036-2242-1-1-001(Schreck)
ENGLISH CLPG,Art of Sportswriting 001,Thomas,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6f257d6fc180bda6d57afdc84240774439628577188b337ce076ce246fbdc49a1e1c1cca2fe0a6eebfb3076a84c51df0&ReportType=2&regl=en-US,FAS-221781-2242-1-1-001,FAS-221781-2242-1-1-001(Thomas)
ENGLISH CLR,Introduction to Screenwriting: Workshop 001,Syeed,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1cd72e6cfece0b1c0691d7b6e1a63bd38dcbf49c35700be6dfbcf545198ac2b76ccca65069e6ad7ebac288893b2e7493&ReportType=2&regl=en-US,FAS-116874-2242-1-1-001,FAS-116874-2242-1-1-001(Syeed)
ENGLISH CMDR,"Creative Nonfiction: Departure and Return: ""Home"" as Doorway to Difference and Identity 001",Cundieff,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=872b22a794d329f5886e4a66b4216450841b46987924c3c8a86cfb0422c97786d7eb97787a0e735806ee7e57000af8eb&ReportType=2&regl=en-US,FAS-223905-2242-1-1-001,FAS-223905-2242-1-1-001(Cundieff)
ENGLISH CMFG,Past Selves and Future Ghosts 001,Cundieff,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=fedbe75b72a1915459d918c884c351530eff79e27bfa8116d5557a9666cee9fd3787b1d8e28baa4673431b47c9cff942&ReportType=2&regl=en-US,FAS-222846-2242-1-1-001,FAS-222846-2242-1-1-001(Cundieff)
ENGLISH CNFR,Creative Nonfiction: Workshop 001,Frey,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ff9c68f7af62a10dcafeaa415c7b8fd851e608ba25903413d457925ea413cdd1c0dc3490e8092b03712e424bb34398b2&ReportType=2&regl=en-US,FAS-145426-2242-1-1-001,FAS-145426-2242-1-1-001(Frey)
ENGLISH CNFR,Creative Nonfiction: Workshop 002,Frey,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=bf167b0c6bad9655ff780c579111a65c1a0a9adfea6f45d77d11f2d4e055fac5b6c67a4e9830eec6061c47c87a84bea0&ReportType=2&regl=en-US,FAS-145426-2242-1-1-002,FAS-145426-2242-1-1-002(Frey)
ENGLISH CNL,The Novel Lab: Studying Long-Form Narratives in Fiction 001,Yoon,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ab84b41c6c1c102c3ed8bc60f4d44f14c21b78267f906f5076026f40137a4d82e5511a77feb6c20fbf9f6460716c14f9&ReportType=2&regl=en-US,FAS-216098-2242-1-1-001,FAS-216098-2242-1-1-001(Yoon)
